text,label
Ali stvari su se zakomplicirale i uključivanjem detektiva iz New Orleansa O ’ Reillyja ( Emma Lahana ) i vice-detektive Connors ( JD Evermore ) .,0
"Žanr : Action , Drama , Sci-Fi",1
"Producent : Kelly Marcel , Todd McFarlane",1
"Serija također ima brojne zvijezde kao što su Paul Guilfoyle ( CSI TV series ) as Quayle a Resistance cell leader , Carl Weathers ( Rocky movies ) as Beau a Homeland Security officer , Adrian Pasdar ( Nathan Petrelli in Heroes TV series ) i Kathy Baker ( The Age of Adaline , Picket Fences TV series ) .",1
IMDB OCJENA FILMA : 7.1 / 10,1
"Simonsa , mada smatram da je Jai Courntey veliki promašaj za ovu ulogu .",0
"Kao tajna priča , The Missing postavlja dovoljno prelaza za amaterske gledaoce .",1
Datum izlaska : 20 .,1
Početni dio filma bio mi je malo izazovan jer nije bilo jasno ko su ljudi .,0
IMDB Ocjena Serije : 7.1 / 10,1
"Trust je ispričana tijekom deset epizoda i dok se neki dijelovi povremeno mogu osjećati kao punilo , svaka se epizoda čini da služi svrsi i uspijeva ispričati priče o nekoliko likova , što jako dobro balansira privlačnu dramu i humor .",2
"Kreatori : Bryan Cranston , David Shore",1
Tvoj izbor .,1
I ova istraživanja su vrlo zanimljiva i odlično se uklapaju u misteriju o ovom cerebralnom ubojstvu .,2
"Opet ne očekujem nešto sofisticirano kao Cloud Atlas , na kraju krajeva to je film namijenjen za djecu , a mnogo je pojednostavljena ( vidi potrebu da je segment , u kojem glavni junak je policijski pas i sudjeluje u vrlo primitivnim slučajevima koji izgledaju kao da se igraju policajaca i lopova ) Drugi segment je najduži ( svakako ima najmanje tri četvrtine sata ) , a preostala tri ( ukupno ih ima pet , i na taj način se vrši svaka druga rasa pasa ) su sada kraće .",1
Srbija 12.04.2018 .,1
"U konačnici , film nam je pružio duboku moralnu poruku prema kraju .",2
"Meni samo nije jasno da li je samo tako zamišljeno , ili su zapravo tu ideju realizirali , jer ništa , osim očitih gluposti , ovaj film nema .",0
IMDB OCJENA SERIJE :,1
"Sve u svemu , mislio sam da ova serija ima dobre potencijale .",2
"Lik napuštene i izranjavane sfinks mačke koja ima engleski akcent , definitivno mi je omiljeni i najbolji lik iz ovog crtaća .",2
Max-ov život će se zakomplikovat kada mu tijelo počinje da stvara čudne nalete energije koju ne može kontrolisati .,1
Barem ja jesam .,1
"Na žalost , napadnuti su i bili su zapeli s malo kisika .",0
Ocjena : 3 / 5,1
"Bilo je mračno poput uobičajene adaptacije stripa iz DC-a u filmovima ili serijama , ali dio koji me je najviše iznenadio bio je osjećaj horora s nekoliko scena iskakanja .",2
Imao sam dosta vremena uživati u ovoj seriji .,2
Ova transnacionalna saradnja ima malo dragocjenosti da pokaže za svoj visoki budžet .,0
Godina : 2019,1
Godina : 2017,1
Dawson je sjajna u ulozi . . ona je Rosario Awesome .,2
Po meni jedini dobar dio serije je upravo ta misterija .,2
Likovi su uglavnom bili simpatični .,2
Redatelj : Richard Price,1
"No , u mnogim je tačkama njegova isporuka gotovo poput karikature Marlona Brando u “ The Godfather ” .",0
"Zahvaljujući glavnim glumicama , koje jednostavno ne mogu pružiti slab učinak , ovaj film uspijeva da bude dovoljno smiješan da zabavi .",2
"Sada , povedena hrabrošću , želi spasiti Peetu i podstaknuti naciju na pobunu protiv Kapitola .",1
"Ako bi baš bilo neophodno opisati filmove režisera Bong Joon Ho-a koristeći jednu jedinu riječ , to bi bila “ raznolikost ” .",1
"Međutim , kako sam nastavljao s epizodama u nastavku , formula mi je postajala poznata i iskreno me nije uzbuđivalo više gledati , posebno bez smisla za veliku priču da me zanima .",0
Gotham glave Bruno Heller i Danny Cannon nalaze se u kadru kako bi seriju poslali Epixu .,1
"Ovo je jedan od onih ” road-trip ” filmova , gdje se radnja filma stalno premješta s mjesta na mjesto , dakle likovi stalno putuju , tako da bi to , u neku ruku , podrazumjevalo to da je film dinamičan , u bilo kojem smislu , što ovaj film i je , pogotovo u onom emocionalnom smislu .",1
"Štrumpfovi nailaze na neka sasvim nova stvorenja , koja do sada nisu bila prisutna niti u crticima , niti u stripovima , sto daje potencijal za neke nove originalne stvari .",2
"Žanr : Adventure , Drama , Horror",1
Temelj mnogih problema s kojima se naši likovi susreću u ovoj drami je stalni motiv trčanja .,1
Uz spomenute glavne sukobe nekoliko je različitih veza i problema koji svoje vrijeme imaju u središtu pozornosti tijekom cijele sezone .,1
I ova istraživanja su vrlo zanimljiva i odlično se uklapaju u misteriju o ovom cerebralnom ubojstvu .,1
Američki Robert Doweny Jr .,1
Sada kad sam je napokon pogledao mogu vam dati svoje mišljenje .,1
Redatelj : Kevin Macdonald,1
"Nazad na drugu sezonu , Secret City se vraća s još jednom političkom mrežom prevare i potpuno novom zavjerom za Harriet Dunkley .",1
"Bilo je tu i drugih likova iz stripova , ali oni koji su bili glavni likovi u otvaranju kredita bili su Josie McCoy ( Ashleigh Murray ) koji je bio glavni pjevač popularne Josie i Pussycats bend iz Riverdale High , Alice Cooper ( Mädchen Amick – Sleepwalkers , TV serije Twin Peaks itd . )",1
"Žanr : Animirani , Avantura",1
"Dok je pokušavao pobjeći od smrtonosnih ubojica , Henry je pomoć potražio od svog bivšeg oficira Baron - a ( Benedikt Wong – Deadly Class , Doctor Strange itd . ) .",1
Titlovan Trailer :,1
Travanj 2014,1
"Film su režirali dvojac Anthony i Joe Russo , koji su većinom radili na serijama , ali i zajedno komediju ‘ You , Me and Dupree ’ , ne baš toliko poularnu .",1
Priča Motherland : Fort Salem je smještena u alternativni svijet u kojem postoje vještice i postala je dio američke vojske više od 300 godina nakon suđenja Salemovoj vještici .,1
Ocjena : 6 / 10,1
Žanr : Sci-Fi | Triler,1
"Poruka iz prošlosti koja dolazi do agenta 007 , usko je vezana za novu zločinačku organizaciju Spectre i on mora krenuti na put potrage za zločincima , dok se sama tajna agencija bori da ne bude ugušena od stran države .",1
"Ako ste morali ići , bolje je to učiniti nakon 1 sat ili tako .",1
"Film u par navrata , humorom pokušava popraviti stvar odnosno dobiti makar time na kvaliteti , no u mom slučaju i nije mu uspjelo .",0
Datum izlaska : 17.01.2018 ( svjetska premijera ),1
"Malorie i Jessica su prirodno uznemireni zbog toga , ali pretpostavljaju da su za sada sigurni i da stignu do lokalne bolnice zbog Malorieva pregleda .",1
"U tu skupinu definitivno može ići i ovaj film , kao pravo osvježenje iz polja horor filmova i zbog kojeg se treba zapitati ” kako to da on nije doživio svjetsku slavu , izlazak u sva kina svijeta i kako da nije pobrao hvalu svih kritičara ” a filmovi poput ‘ Hitman : Agent 47 ’ il ‘ Transporter : Refueled ’ zgrnuli hrpu para na osnovu ničega .",2
"Glavne uloge Glumci : Andrea Arcangeli , Demetra Avincola , Francesco Di Napoli , Marianna Fontana , Emilio De Marchi , Simon Rizzoni.Giuseppe Schillaci",1
"Laysla De Oliveira , Petrice Jones , Thomas Mitchell Barnet , Steven Williams",1
Postavka i kostimi ozbiljno su odrađeni za seriju .,2
"Mladi , diskretni junak Wade Watts također se bavi uzbudljivim lovom .",1
USS Discovery dobio je posebnu zadaću Zvjezdane flote koja bi im dala prednost u borbi protiv Klingonaca .,1
U kinima od : 3 February 2017 ( USA ),1
"Postavljen u budućnosti , svatko je bio ugrađen s nekim “ čipom ” ?",1
"Povijest psovki brza je serija dokumenata koja upravo to čini , istražujući povijest , kontekst i kulturni utjecaj nekih od najvećih psovki .",1
U kinima od : 4 August 2017 ( USA ),1
"Da , imalo je neku vrlo kratku neizvjesnu scenu u kojoj je sudjelovao drugi Symbiote , ali osobno sam smatrao da je previše kratak i da ne ostavlja previše dojam .",0
Godina 2016,1
Tenet je još jedna ilustracija da je Washington jedna od najsjajnijih zvijezda koje danas rade .,2
Svibanj 2014 .,1
"Zajedno s piratom Alfidouom , ona se sprema spasiti svoju obitelj i sve ostale čarobnjake .",1
"Da , bilo je zanimljivo i slatko dok je trajalo , to isčekivanje filma , a kada se pojavio , mišljenja su se naravno podjelila .",1
Datum izlaska : 12 October 2016 ( France ),1
"Ovaj film nije bio sličan bilo kojoj drugoj priči od Spider-Manu gdje prikazano kako je dobio ugriz ili kako je Peter postao Spider-Man , u ovom filmo nije bilo ni riječi od tome .",1
Očigledno je da kod mene nisu izazvali takvu reakciju ali jesu nešto nalik gađenju i žaljenju za potrošenim vremenom .,0
"Redatelj : Anthony Russo , Joe Russo",1
"Glavne uloge : Kirsten Dunst , Alexander Skarsgård , Kiefer Sutherland , Charlotte Gainsbourg , John Hurt , Charlotte Rampling",1
"Na toj razini , međutim , Westworld ima i određene nedostatke , prije svega zbog toga što Delosovo osoblje uključuje nekoliko likova koji nisu dovoljno dobro razrađeni , i čija je sudbina na samom kraju iritantno nejasna .",0
"Dok ga sam ga tako sinoć gledao , govorim u sebi : “ ma nećeš biti cjepidlaka , odgledaj ga do kraja , možda ti se i svidi ” , ali srce na jednu stranu , a razum na drugu , pa se nađoše u sredini da oboje donosu koncenzus da će bježati ubuduće , k ’ o đavo od krsta , od ovakvih filmova .",0
Film također ima koristi od Trenta Reznora i Atticusa Rossa koji su karakteristično uznemirujući rezultati tijekom njegovih glasnijih scena .,1
"Kreatori Matthew Federman , Stephen Scaia",1
"Glavne uloge : Haley Bennett , Tim Roth , Sharlto Copley",1
Ocjena Serije : 4 / 5,1
"Pa da u konačnici sumiramo : “ Deadpool ” je u inovacija u svemu koja nam treba ovih dana u moru blijedih kopija i dopast će vam se jer je zabavan , pozitivan , smiješan i otkačen te će kao takav otići u historiju superherojskih filmova koji su napravili revoluciju , ali po onoj pravoj kvaliteti koja se analizira i studira , ovo nije ni “ Kum ” ni “ Iskupljenje u Šošanku ” .",2
"Radnja počinje sa jednim veoma , naizgled običnim ‘ discovery – how it ’ s made ’ videom , odnosno isječkom , pa se pretvara u nešto degutantno što da naslutiti da će 80% filma upravo biti takav .",1
"Bez ičega novog , bez buđenja ikakvih osjećanja u nama osim možda razočarenja , tog gorkog osjećanja , ‘ Sutrozemlja ’ je sve , samo ne nešto što će te žuriti da pogledate ponovo ili nekome preporučite .",0
Ready Player One,1
"Pa , barem to je ono sto se naslov Resident Evil : zadnje poglavlje ) i slogani “ Evil Will End ” , ” The Journey Ends ” su navedene u raznim promotivnim materijalima .",1
Trailer :,1
Trajanje filma : 01 : 20 : 00,1
"U prvih nekoliko epizoda , moram priznati da sam imao teška vremena da shvatim cijelu sliku .",0
I zanimljivo je vidjeti kako prolazi kroz te stvari i vidjeti što ona radi u tome .,1
Veljača 2016 .,1
"Proteklih godina , većina članova Avengers-a već je doživela uspeh .",2
"Uz svaku epizodu posvećenu drugačijoj hrani , Flavorful Origins vodi nas kroz povijest i kulturu oko Chaoshan kuhinje , uvodeći neke od više neobičnih i okusnih tradicionalnih jela u tom procesu .",1
"Međutim , ako želite vidjeti kako se Freud tijekom 19 . stoljeća ponaša poput Sherlocka Holmesa s prekrasnim scenografijama i kostimima , plus ne smeta vam gledanje nekih uznemirujućih scena , golotinje i seksualnog nasilja , onda biste mogli pokušati .",1
"Žanr : Akcija , Avantura , Fantazija",1
Čak mi je uspjelo malo da me dirne za srce .,2
No da se mi vratimo na ovaj dio .,1
Nisu mogli vjerovati u Dannyjevu tvrdnju i izbacili su ga iz ureda .,0
"Ali ako volite klasičniji pristup i to što Holmes rješava zločin nakon zločina na genijalan način , onda vas ovo ne bi zadovoljilo .",0
"Za ovaj sam znao , ali tek nedavno pogledao trejler čisto da se podsjetim šta sam to propustio .",1
"Ima nekoliko sjajnih interakcija s Washingtonom , jer njih dvoje čine dinamičan dvojac koji vodi publiku kroz Tenetovu radnju .",2
Swamp Thing – Moć močvare ( Sezona 1 ) 2019 ( TV SERIES ) Recenzija Serije,1
"Osjećao sam da je Jurassic World uvažavao izvorni Jurassic Park ( vjerojatno zbog toga što je imao osjećaj tematskog parka ) , dok je ovdje bio više poput avanturističkog filma .",1
"Nažalost , on je izabrao da zaključi svoj film s otvorenim završetkom .",0
Kada sam prvi put vidio film još 2015te .,1
U kinima od : 16 February 2018 ( USA ),1
Trajanje filma : 01 : 40 : 00,1
Ovo je film za sve lijene mazohiste kojima se ne da ispružiti ruku i mlatiti se bičem .,0
) .,1
Film je zaradio preko 364 miliona dolara na budžet od 178 miliona .,1
Publika će zadržanog daha gledati kako dva Titana idu glavom u glavu .,1
IMDB Ocjena Serije : 8.4 / 10,1
Drugi likovi ovdje nikada nisu doista u potpunosti razvijeni .,0
"Nakon gledanja izuzetnog , razuzdanog i odličnog ‘ Mad Maxa ’ , sada mi je trebalo nešto smirenije ali jednako dobro da shvatim da će se kvalitetni filmovi nastaviti snimati i dalje .",2
"Jedne noći , dok je posjetila osobu za koju se kaže da je njezina prava majka po imenu Karen ( Gina Bellman – Leverage TV series etc ) , ogroman tornado pogodio je grad , iako se uspjela sakriti Karen u podrumu , Dorothey koja se zaključala u policijskom auto se prevrnula od tornada .",1
IMDB Ocjena Filma :,1
"Maštovita i originalna scenografija i kinematofrafija čini svijet ovog filma tako dobrim , da sa sigurnošću mogu reći da je reditelj stvorio bolji i kreativniji svijet od Jamesa Camerona i njegovog ‘ Avatar ’ a .",2
"Reditelj filma je Johnathan Liebsman , koji je režirao filmove kao što su ‘ Darkness Falls ” , ” Tekskaški masakr motornom pilom : Početak ” , ” Battle Los Angeles ” , ” The Killing Room ” i ‘ Wrath of the Titans ” .",1
"Purefoy je sjajan u ulozi , pokazujući nešto širi raspon emocija ove sezone … njegov južni naglasak je također malo dosljedniji ovdje , tako da to lijepo .",2
"bio je istražiteljski novinar koji je imao svoju vlastitu emisiju i bio je angažovan s advokatom Anne Weying ( Michelle Williams – All the Money in the World , My Week with Marilyn i dr . ) .",1
"U filmu ćete osjetiti direktne reference na svijet odraslih i neke pomalo lascivne šale ali s obzirom da je očigledno film kojem ciljana meta nisu samo djeca , mogao se barem malo potruditi da bude dostojan gledanja starije populacije .",1
"Tako je moj sinoćni pik pao na ‘ Jupiter u usponu ’ , novu sci-fi akcionu avanturu koja nekako od početka snimanja i realizovanja nije mirisala na dobro , a pod ‘ dobrim ’ mislim na uspjeh .",0
Ocjena : 8 / 10,2
"Ako je priča bila puna prilagodba Archieovih stripova koji su uglavnom bili komični , možda bih to samo gledao kad bih tražio komediju i uživao u zabavnim vremenima .",1
Prvobitna natprirodna fantazijska predstava trajala je osam sezona i stekla značajan kult u to vrijeme .,2
"Zbog svoje užasne prirode i tih prizora , vjerujem da će ova serija biti najprikladnija za odrasle .",2
"Odlučili su da se film malo više usredotoče na žensku stranu priče , naglašavajući psihologiju i iskustvo zlostavljane žene .",1
"Serija također dobro iskorištava muzičke zapise izvođača poput Pink Floyd , Rolling Stones i Thunderclap Newman , među ostalima .",2
Datum izlaska : 11 .,1
Travanj 2016 .,1
"Ima još nešto u filmu , taj neki hladan i nezainteresovan nastup glumaca i kad se to doda uz sve ovo što sam naveo onda slijedi jedna stara bosanska a to je ” pametnom je išaret dosta ” .",0
David odmah se zaljubljuje u nju i oni su postali privrženi jedno drugome sve dok Sydney nije pustena iz bolnice .,2
"Slijedi nedavno pušteni ex-con i njegov mlađi brat koji se bori i u posjedu je tajanstvenog oružja , progonjenog opasnim zločincem i grupom izvanzemaljskih vojnika .",0
"Glavne uloge Glumci : Bryan Cranston , Hunter Doohan , Hope Davis , Michael Stuhlbarg , Tony Curran , Lilli Kay , Carmen Ejogo , Isiah Whitlock Jr . , Benjamin Flores Jr . , Amy Landecker , Jimi Stanton , Keith Machekanyanga , Jock McKissic , Sofia Black-D ’ Elia , Chet Hanks , David Maldonado , Margo Martindale",1
To ne čudi da se Richard čitav svoj život smatra rodom koja samo ima različitu boju perija .,1
"Nakon što je vođa skupine ostavljen da umre na milost i nemilost opasne prirode , on nekim čudom preživljava i kreće po osvetu .",1
Bile su i jedna ili dvije scene zastrašivanja skoka koji su svoj posao uradili adekvatno .,2
